t,i1,i2,i3,i4,i5,i6
5.989999999999917,280,169,172,173,171,2882
5.9999999999999165,280,170,172,173,172,6454
6.009999999999916,280,170,172,174,172,6435
6.019999999999916,280,171,172,174,173,6394
6.029999999999916,280,172,172,175,174,6316
6.039999999999916,280,173,173,177,176,6215
6.0499999999999154,280,174,175,178,178,6102
6.059999999999915,280,175,177,180,180,5992
6.069999999999915,280,177,179,181,181,5893
6.079999999999915,280,178,182,183,183,5799
6.089999999999915,280,179,183,184,184,5702
6.099999999999914,280,181,185,186,186,5607
6.109999999999914,280,182,186,187,188,5513
6.119999999999914,280,184,188,189,189,5414
6.129999999999914,280,185,189,191,191,5313
6.1399999999999135,280,187,190,192,193,5218
6.149999999999913,280,189,191,194,194,5136
6.159999999999913,280,190,193,195,195,5063
6.169999999999913,280,192,195,196,196,5000
6.179999999999913,280,193,196,198,197,4955
6.1899999999999125,280,195,198,199,198,4919
6.199999999999912,280,196,200,200,198,4883
6.209999999999912,280,197,201,201,199,4849
6.219999999999912,280,198,202,201,199,4817
6.229999999999912,280,199,203,202,200,4776
6.239999999999911,280,200,204,203,201,4729
6.249999999999911,280,201,205,204,202,4672
6.259999999999911,280,202,206,205,203,4609
6.269999999999911,280,204,206,205,204,4554
6.2799999999999105,280,204,206,206,204,4516
6.28999999999991,280,205,206,206,205,4488
6.29999999999991,280,205,205,206,205,4475
6.30999999999991,280,205,205,205,205,4471
6.31999999999991,280,205,205,205,205,4476
6.3299999999999095,280,205,205,205,205,4488
6.339999999999909,280,205,205,205,204,4500
6.349999999999909,280,204,205,205,205,4497
6.359999999999909,280,205,206,205,205,4482
6.369999999999909,280,205,206,205,205,4459
6.379999999999908,280,205,206,205,206,4437
6.389999999999908,280,206,207,205,206,4411
6.399999999999908,280,207,207,205,206,4391
6.409999999999908,280,207,207,205,206,4405
6.419999999999908,280,208,206,205,205,4457
6.429999999999907,280,208,206,206,204,4522
6.439999999999907,280,207,206,206,203,4586
6.449999999999907,280,207,206,206,202,4635
6.459999999999907,280,207,206,206,202,4657
